Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-07-24 00:00:00+09:00,2755.5,2778.31005859375,2748.64990234375,2758.7099609375,468500,0.0,0.0
2024-07-25 00:00:00+09:00,2721.2900390625,2725.14990234375,2703.860107421875,2710.64990234375,439600,0.0,0.0
2024-07-26 00:00:00+09:00,2724.989990234375,2738.39990234375,2715.75,2731.89990234375,513000,0.0,0.0
2024-07-29 00:00:00+09:00,2748.320068359375,2776.860107421875,2742.68994140625,2765.530029296875,456500,0.0,0.0
2024-07-30 00:00:00+09:00,2744.39990234375,2754.530029296875,2732.820068359375,2738.18994140625,392900,0.0,0.0
2024-07-31 00:00:00+09:00,2745.580078125,2770.699951171875,2733.6298828125,2770.68994140625,556400,0.0,0.0
2024-08-01 00:00:00+09:00,2787.27001953125,2794.110107421875,2772.969970703125,2777.679931640625,480800,0.0,0.0
2024-08-02 00:00:00+09:00,2719.389892578125,2725.050048828125,2666.39990234375,2676.18994140625,531800,0.0,0.0
2024-08-05 00:00:00+09:00,2611.300048828125,2611.300048828125,2386.9599609375,2441.550048828125,761900,0.0,0.0
2024-08-06 00:00:00+09:00,2533.340087890625,2578.77001953125,2503.090087890625,2560.64990234375,236607,0.0,0.0
